tarih,puan,yorum
2021-01-01,5,Ürün kalitesi güzel çocuklar beğenerek oynuyor tavsiye edermisiniz diye sorarsanız gönül rahatlığı ile alabilirsiniz fotoğraflarını ekliyorum
2020-11-07,5,"Öncelikle paketleme gerçekten çok iyiydi. 3 yaşındaki kzıımla severek oynuyoruz.Dizmesi için bir yetişkinden yardım alması gerekiyor, alacakların bilgisi olsun. Hediyeniz içinde ayrıca teşekkür ederim.İşinize göstermiş olduğunuz özen içinde çok teşekkürler."
2021-08-23,5,Resimdeki gibi 6 köşe değil gelen oyuncak yuvarlak sadece şekil olarak farklı işlevsel olarak aynı gayet güzel bazı yorumlarda ayaklarının kırıldığını falan yazmışlar oyuncak olarak düşünürsek gayet normal bir ayakları var tabure niyetine kullanmazsanız ayakları kırılmaz.
2022-04-22,5,Cok eğlenceli.
2020-06-09,5,"Oyun 3 yaşındaki oğlumla oynamayı çok sevdik tek eksisi dizmesi biraz can sıkıcı olabiliyor sürekli oynadığında. Bir de kutusu stretch filme sarılı geldi, ambalajlı değil. neyseki bozulmamış açılmamış eksik yoktu."
2021-10-21,5,"Kargo çok hızlı, 1 buçuk günde elime ulasti.👏Dizmesi sabır isteyen bir oyun.2 buçuk yaşındaki oğlum bu starateji oyununu şuan için kavrayamadığı icin 2 çekiç darbesiyle buz zebini yok ediyor.Ben 5 dk da diziyorum o ise 5 sn de ....😱🤪🤕😁 Arada oyunu  saklamak zorunda kalıyorum.😁Bu arada cekiçler buzlarda siyah çizik birakiyor.Bu fiyata normal diyorum napalim.Herşeye rağmen oynaması çok zevkli,tavsiye ediyorum.!.😉"
2021-11-25,5,"3 yaşına yeni giren arkadaşımın çocuğu için aldım. O yaşlarda bu tarz vurmalı oyuncakları çok seviyormuş çocuklar. Sapasağlam geldi. Aklımdaki soru işaretleri gitti. Eksik parça da yoktu. Sandığımdan daha kaliteliymiş parçaları. Çok beğendim tavsiye ederim. Fiyat performans. Ailecek güzel vakit geçirirsiniz bu oyunu oynayarak. (Eğer mavi yuvarlak zemini, ters çevirerek buz küplerini de tersten yerleştirirseniz daha çabuk ve kolay dizmiş olursunuz)"
2020-06-06,5,Tek kelime ile muhteşem özenli kargonuz için ayrıca teşekkür ederim ☺️
2020-11-23,5,Ürün çok güzel paketlenmiş bir şekilde kısa sürede geldi. Taşları dizmek zor değil ters çevirip diziyorsunuz. Ayrıca çok eğlenceli 3.5 yaşında oğlum çok sevdi kendi başına dizebiliyor 👍
2022-01-29,4,Ürünü çok beğendik 2 tane almış Bi tanesi hersryi tamam sıkıntı yok ama diğerinin Bi ayagi kırık geldi telafi edilmesini istiyorum
2021-12-22,5,"Orijinal ürün, çok kaliteli, kutu içeriği tam, sapasağlam geldi üstelik dün akşam sipariş vermiştim bu sabah kapımdaydı. Harikasınız"
2021-10-12,5,Hasarsız eksiksiz orijinal sorunsuz alışveriş 3 günde elimdeydi. Fiyatı uygun yakaladığınızda alışverişte sorun yaşamazsınız gibi duruyor
2020-12-29,5,Ürün gerçekten çok güzel sadece fiyatı biraz pahalı ailenizle ve arkadaşlarınızla oynayabilirsiniz biz çok eğleniyoruz eğer beğendiyseniz alabilirsiniz ☺️
2021-12-01,5,Oyunu aldım çok eğlenceli tavsiye ederim. Paketlemesi felan her şey çok güzeldi.
2021-11-18,5,Saglam bir sekilde ulasti kargolama guzeldi cok memnun kaldik. Kasim indirimiyle cok uyguna almis oldum.
2021-11-13,5,"Memnun kaldım, teşekkürler."
2021-11-19,5,Ailecek arkadaşlarınızla oynabileceğiniz mükemmel bir oyun ❤️
2021-12-30,5,Orijinal ürün
2021-02-24,5,"Ürün süper sapasağlam elime ulaştı hiç bir deformasyonu yok, üstelik hemen ertesi gün öğlen elimdeydi. En uygun fiyat buradaydı. Aşırı güzel oyun uzun zamandır almak istiyordum görünce kaçırmadım harikasın hepsiburada ❤️"
2022-04-29,5,30’uncu seri olmasına rağmen gelen ürünler 27-28-29’uncu seriydi. Ancak adet sayısı fazlaydı. Kutusu yoktu. Yinede yeni karakterler olduğu için işimizi gördü.
2022-04-06,3,Bu saticidan sakin almayin usenmemisler kutusundan bosaltmislar. Ben kutulu beklerken rezillik bu.
2022-03-25,5,40 tanesi aynı çıktı yapacak bişey yok baskı kalitesi de soluk biraz
2022-04-16,4,49 paket çıktı içinden Birtane eksik ama güzel oğlum sevindi.
2022-05-01,4,Ürün iyi ama çocuklar İçin iyi olmayan bir oyun şekli
2022-05-07,5,Beğendim
2022-03-27,1,Berbat almayın. Kağıt baskı kalitesi vb çok kötü. Kartın bir tarafından bakınca diğer taraftaki karakter görünüyor. Kısacası paranız çöp olur alırsanız..
2022-04-13,1,Ürünü kolejkitapevi isimli satıcıdan aldık. Hem geç hem de başka seri gönderdiler. Kesinlikle tavsiye etmiyorum.
2022-04-11,1,Yanlış ürün geldi... Faturada da başka birinin adı ama üzerindeki adres benim saçma sapan yani ...
2022-04-23,1,Eksik ürün yolladılar ve bunu firmaya bildirmeme rağmen geri dönüş dahi olmadı
2022-04-05,4,Ürünün orjinal sürekli saklayabilecek bir kutusu yok kutudan sebep bir puan kırdım ama plastikte koku tok buzlar tutuyor kaybolursa diye yedekleri var çok beğendim. Eşim ve ben bile oynadık çok keyifli özellikle oyuna dahil olmayan babalarıda oyuna dahil edebilirsiniz.kargosu sağlam yapılmış hemen ertesi gün kaygılandı teşekkürler
2022-01-16,4,Satışta ki ürün gorselden farkli bi marka geldi ama ayni oyun oldugu icin sorun degil. Daha iyi paketlene bilirdi kutusu deforme olmustu onun disinda guzel bir oyun hizli sekilde ulasti.
2022-01-25,5,Bizim isteğimizi gayet karşıladı ailecek çok eğleniyoruz
2021-10-14,5,Cok guzel bı aktıvıte bence cocuklari telefondan uzak tutmak ıcın ozellıkle fazladan parca da yollamıslar kaybolursa dıue sanırım
2022-01-10,5,Eglenceli oyunlarimiza yenisi katildi ben 2. Urun 1 para :) kampanyasindan yararlanip aldim cok guzel bir oyun paketleme iyiydi eksiksiz hatta fazla parca ile geldi tesekkurler
2022-02-17,4,Ürün farklı marka geldi ve öyle sıradan bi kutuya konulmuş. Orijinal kutuda gelenlerde fazladan 1 buz daha oluyordu kaybolmaya karşı ama bizde çıkmadı.
2022-02-17,3,"Yeğenim için 2. ürün 1 para kampanyasıyla aldım. Kötü kargolanmıştı, paketinde ezilmeler ve ayrışmalar var. Ürünün plastiği basit fakat kötü bir kokusu yok. Altıgen parçaları net oturmuyor, düzeltmek isterken tüm parçalar düşüyor. Çok uygun bir fiyata aldığım için iade etmeyeceğim."
2022-04-10,5,Biraz büyük yaştakilere hitap ediyor bence en az 4 yaşındakiler oynayabilir bizimki sadece çekiçle vuruyor ve dizmemizi istiyor ayrıca çok sağlam sayılmaz tabi fiyat düşük
2022-03-21,5,"Kızımla birlikte oynayabildigimiz gayet keyifli, zeka gelistirilebilen bir oyun,kargo zamanında gelmişti,herşey de tamdı,teşekkürler"
2022-04-11,5,18 aylık bebeğim için aldım ama eşim ve kendimde oynamadan çocuğa vermiyoruz 🤭😅
2022-02-09,5,"Oyuncak çok kalitesiz poşetle bile kaplamadan siyah boyar maddeli kargo poşetine istiflenmiş, rengi soluk, ağız kısımları ezilmiş büzülmüş Hiç steril değil bir de kızım oynayacak hoş bir durum değil ,etiket yok Malesef beğenmedim."
2022-02-24,5,"Ürün ezilmiş olduğundan iç içe geçmiyor. İnstagram fenomenlerinde gördüğümüzle alakası yok. Keşke daha dikkatli gönderilse bu kadar emeğe yazık. Kargo ücreti ödüyoruz iade ediyoruz, kargo gelsin diye evde bekliyoruz. Birsürü vakit yazık oluyor. Tabiki iade edeceğim."
2022-03-16,5,Bilgiğimiz kıkırdak boru ama mantık güzel keyifli oyunlar buluyoruz. hakkını veriyor. Tonla para verip hiç oynanmayan oyuncaklara göre kat ve kat daha iyi
2022-03-29,5,Urun cok guzel.cocuklar cok begendi.iç içe geciyorlar.uclari plastik oldugu icin hafif bukulmeler olabiliyor.o da normaldir zaten
2022-04-10,5,Güzel çocuklar sevdi oynuyoruz.  Kırılmaz etmez basit oyuncaklar iyi oluyor
2022-04-11,5,Çok kaliteli ve uygun fiyatlı bir ürün. Gönderim hızlı ve özenli. Tavsiye ederim.
2022-01-05,5,Ürün cok guzel oglum begendi okadar sekillere sokmasina ragmen kirilma flan yasamadik saticiya teşekkür ederim hediye icin🤗
2022-02-10,5,Bu fiyata harika. 6 renk birbirine geçebilen boru geliyor. Cocuklarin gercekten cok ilgisini çekiyor. Kim bulduysa bu fikri helal olsun.
2022-05-03,5,Harika ürün çocuklar çok eğlendi beklediğimden fazla şeye dönüşebiliyor
2022-03-09,4,"Borular aynı resimdeki gibi. İyi, güzel, hoş ama paketlenmesi çok saçma geldi. Kırılıp yamulma potansiyeline sahip bir ürün dümdüz poşete konulup gönderilmiş."
2022-04-11,5,Ürünüm patlak gelmişti ama firma ilgilendi hemen yenisini gönderdiler sorunsuz teşekkür ediyorum gönül rahatlığıyla sipariş verebilirsiniz
2022-04-13,5,Düğün için aldım Ürünlerin paketlenmesi çok güzeldi tavsiye ederim
2022-04-23,5,Yoğun bir dumanı var
2022-03-30,1,Ürün patlak geldi kargolama çok kötü ama hepsi buradanin müşteri hizmetleri mükemmeldi hemen sorunumu çözduler ürünü kolay bir şekilde iade edebildim
2022-03-17,5,Bunu da ev çıkışım için aldım güzel paketlenmiş teşekkür ederim
2022-05-04,3,o kadarda iyi değil beklentimin altında çıktı
2022-05-05,1,Mavi olanlar patlak geldi yorumlarda gördüğüm üzere bu bir tek benim başım gelmemiş. Satıcı bununla alakalı hiçbir önlem almamış.
2022-04-22,1,Ürün pahalı araştırmadan almayın
2021-12-01,5,"Ailenizle, arkadaşlarınızla kaliteli vakit geçirmek istiyorsanız hiç tereddüt etmeden almanız gereken bir oyun. Gerek kağıtların, gerek fotoğrafların ve yazıların basım kalitesi, panonun kuşe kağıt olması, tartışmasız en kaliteli malzeme kullanılarak yapılmış. Paketleme ve kargo kusursuzdu. Sipariş verdiğim gün kargolandı ve 2 gün içinde elimdeydi. Kısacası en ince ayrıntısına kadar düşünülüp daha sonra yapılmış bir oyun. En kısa zamandan 2, 3, 4, 5 diğer davaları da bekliyorum. Çıkar çıkmaz sipariş vereceğim. Davanın içeriği olarak da biraz beyin yakan, düşündüren ama düşündükçe daha çok keyif almanızı sağlayan bir dille hazırlanmış olması çok güzel. Teşekkürler Stoa, yeni dedektiflik maceralarında görüşmek üzere. 5 yıldız 🌟"
2021-12-07,5,"MÜKEMMELLLL bir oyundu 😍 şu sıkıcı günlerde bu kadar güzel hazırlanmış, ince hesaplanmış bir oyun oynattığınız için sizlere çok ama çok teşekkür ederim 🙏🤲😂 HERKESE ŞİDDETLE TAVSİYE EDİYORUM, ürün baskı kalitesi mükemmel, senaryo mükemmel hayran kaldım…. Sabırsızlıkla 2. Senaryoyu bekliyorum"
2021-12-04,5,Öncelikle hızlı gönderim için teşekkürler ☺️ İnanılmaz keyifli bir oyun. Hem düşündürüp hem eğlendiriyor. Eşinle dostunla arkadaşınla oynayabileceğin kaliteli içerikli bir oyun. Bir kaç araştırma yaptım bazı yerler fotokopi gönderiyormuş kesinlikle öyle değil. Bu satıcı stoa çok kaliteli ürün göndermiş. Onun içinde ayrıca teşekkürler ☺️🥰😉
2021-11-28,5,"Şu son zamanlarda geçirdiğim en kaliteli zaman bu oyunu oynarken oldu sanırım. Gerçekten çok emek vererek hazırlanmış olan bu oyunu herkese tavsiye ederim, keşke kısa zaman da çok popüler olsa da oynayan insanlarla tartışa bilsek. Paranızın fazlasıyla karşılığını veren nadir şeylerden biri hiç düşünmeden alın derim."
2022-02-27,4,Eksiksiz ve güzel geldi güzel oyun... Teşekkürler
2021-11-27,5,Ürünün kalitesi muhteşem. Uzun zamandır görüp almak istiyordum. İyi ki almışım oynarken çok zevk aldık.Belli ki çok emek verilmiş her ayrıntısı düşünülmüş. Kargolama sürecindeki hızlılık içinde ayrıca teşekkür ederim. Yeni davaları sabırsızlıkla bekliyorumm.☺️
2022-02-11,5,Dosyayı elime aldığımda gerçek bir cinayet masası dedektifi hissiyatı yaşadım:) umarım başak burcu ayrıntıcılığım işe yarar hızlı ve sorunsuz kargo için teşekkürler:)
2022-01-16,5,oyun cok eglenceliydi. biz 4 kisi 3 saatte cevabin %85ini cozduk ancak biraz dikkatli olmak daha faydali olacaktir. kargo da gayet hizliydi ve paketi iyiydi. farkli bi hikaye daha cikarsa kesinlikle alacagim.
2022-02-03,5,Çok eğlendik çözerken ufaktan ipuçları var dikkat edilirse gayet başarılı.
2022-02-13,5,Ürün muhteşem yeni dava dosyaları İçin sabırsızlıkla bekliyoruz arkadaşlara 🤗
2021-05-20,5,"Fiyatına göre gayet iyi, beğendim"
2021-05-28,5,Alıp oynayın fiyatına oranla süper bir ürün fakat bir süre sonra oyun artık sıkıcılaşmaya başlıyor her zaman oynanamaz kardeşimle 2-3 gün oynadık sonra bir köşeye attık
2022-01-28,5,"Çok güzel ürün, yorumlara bakıp plastiği çok kaliteli dendiği için almıştım. Gerçekten de kaliteliymiş. Sadece boncuklar azıcık daha büyük olsaymış iyi olurmuş. Onun dışında oyunu da ilk defa oynayıp öğrendik, çok zevkliymiş. Çocuklarınızla oyun oynayamayan sıkılan ebeveynlere birebir. Hem çocuklarla vakit geçiriyorsunuz hem de zeka geliştirici beyin çalıştıran bir oyun oynuyorsunuz. Hem de bu devirde bu paraya. Kesinlikle tavsiye ediyorum."
2020-11-12,5,"İlk verdiğim siparişte lacivert ikincisinde ise çok tatlı yeşil renk geldi. Taşları eksik değildi ve yedek taş bırakılmıştı. Lacivert ürün için taş rengi siyah olmasa daha iyi olurdu fakat aşırı sıkıntı değil. Ürün kutulu, hasarsız ve 3 gün içinde elime ulaştı. Ayrıca kaliteli görünüyor umarım uzun ömürlü olur. AHİMAĞAZA teşekkürler."
2022-02-19,5,Çocukların bir süre evde ve okulda arkadaşları ile oynayabileceği bir oyun. Küçük ve taşıması kolay sonuçta çocuklar böyle oyunlardan bir süre sonra sıkılır. Bu sebeple ucuz bir ürün almak istemiştim ve bu fiyat için gayet güzel. taşlarının küçük olması problem olur diye düşünmüştüm ama hiçbir sorun olmadı daha büyük olmasına hiç gerek olmadığını düşünüyorum
2022-02-17,4,"Bu fiyata alabileceğinizin en iyisidir muhtemelen. Rengi biz seçemiyoruz. Şansa ne geliyorsa o sanırım. Bana siyah tahta üstüne yeşil taşlar geldi. Taşlar çok özensizdi hatta bir tanesi ezik büzüktü ama bu fiyata bu oluyor. Kaliteli ve güzel, uzun süre kullanmalı bir şey istiyorsanız biraz üstüne para koyup öyle alın, bunu almayın derim."
2020-12-01,5,"Beklediğimden kaliteli bir ürün olmuş. Plastiği sert, sağlam renk uyumu güzel kaybolma olasılığına karşı fazlalık taş koyulmuş. Zeka geliştirici bir oyun tavsiye ederim. 3gün içinde sorunsuz teslim edildi."
2021-01-29,5,"Plastiği kaliteli, taşları sağlam, 2 tane de fazladan taş çıktı. 1 günde elime ulaştı. Boyutu da ideal. Tavsiye ederim."
2022-04-08,5,"Oğluma aldım, gayet güzel,plastik bir ürün, bir tane de yedek taş koymuşlar..ve de hızlı kargo,teşekkürler"
2022-01-26,5,Oyun çok güzel ve eğlenceli 8 ve 5 yaşındaki çocuklarım için aldım ama eşimle bizde çok sevdik ailecek oynayabileceğiniz bir oyun tavsiye ederim
2022-04-26,4,ürünün rengi bi kız çocuğu için berbat keşke fotoğraftakinin aynısı ya da daha canlı bir renk olsaydı.. kargo bedeli ödememek için sepete atmıştım ama yine de insan üzülüyo çocuk korktu resmen 🤦‍♀️
2022-03-20,5,Çok teşekkür ederim. Çocuklar bayıldı. Ayrıca hediyeniz için de teşekkür ederim. İstediğim gibi ikisini de yeşil renk göndermişsiniz.
2022-03-16,4,Çok hızlı dönmüyor çark yavaş hareket ediyor. Fiyatına göre iyi yinede.
2022-04-26,4,İki tane istedik renk belirtmemistik ama biri kızıma biri oğluma farklı gönderileceğini umut ettik.. İkisi de çok tercih edilmeyen renklerden geldi.. Kahverengi ve siyah :( Hatta siyahın bir popiti kusurluydu yirtilmisti.. Gönderilirken dikkat edilmesini öneririm.. Ama bu fiyata çok şirin eğlenceli bir oyuncak..
2022-05-08,5,"Çok eğlenceli bir ürün, pıt pıtlar biraz zor olunca çocukları daha da hırslandırıyor. Rengi kahverengi geldi ama bu fiyata bu ürün çok iyi."
2022-04-20,5,"Çocukları eğlendiriyor, 9 yaşından 3 yaşındaki çocuğumun da dikkatini çekti"
2022-04-23,5,Rengi beyaz geldi. Fakat kargo hızlı ve sorunsuz ulaştı teşekkürler.
2022-05-05,4,Renk siyah geldi.Hem stres carki hem popit gibi.dönmede sorun yok.Popitin 1 tanesinde kucuk bir yirtik vardi ama cok onemli birsey degil
2022-05-06,5,Fiyatına göre çok kaliteli ve güzel. Siyah renk geldi. Gayet güzel ve hala sağlam:)
2022-03-16,5,Ürün göründüğü gibi tek farkla renk yeşil geldi ama sorun etmediler beğendiler çoktan bütün ürünler yerini aldı teşekkürler 😊
2022-04-14,5,Çok eğlenceli ailecek oynadık kesinlikle alınmasi gerekiyor stres atıyorsun  üstelik beklediğimden büyük geldi uygun fiyatta
2022-02-24,5,Görseldekimden biraz koyu rengi ama önemli değil açıkçası
2022-04-29,3,Renkleri karmakarışık olarak geldi böyle beklemiyordum ama yırtık falan olmadığı için iade etmeyeceğim hızlı teslimat paketleme guzel
2021-12-23,5,Dün verilen sipariş bugün geldi.Ekspres teslimat çok güzel.Çocuklarge çok seviyor ve indirimli fiyatıyla.
2022-02-07,5,Ürün yorumu gözüksün diye 5 yıldız verdim ürün delik geldi neyse çocuklar heycanla oynamaya başladılar bir gün içinde 5-6 delik daha oluştu ve gittikce yırtınıyor çocukların hevesi kırıldı oynamak istemuyorlar dayanıklı bir ürün değil maalesef  bu fiyata bu ürün çok pahalı
